"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050954","sensory perception of mechanical stimulus","9/179","196/18986",0.0459183673469388,4.8704252650781,5.31367986228132,0.000103892469400673,0.0186233051683907,0.0165465009442971,"OTOR/HPN/OTOGL/LRP2/CXCL12/CACNA1D/DCDC2/CXCR4/TMPRSS3",9
"GO:0030324","lung development","9/179","198/18986",0.0454545454545455,4.82122905027933,5.2731174430908,0.00011223433413052,0.0186233051683907,0.0165465009442971,"HMGCS2/ASCL1/PGR/SPDEF/AGR2/ABCA12/IGFBP5/FOXA1/GRHL2",9
"GO:0006813","potassium ion transport","10/179","248/18986",0.0403225806451613,4.27689673815102,5.06756155982289,0.000126322773096797,0.0186233051683907,0.0165465009442971,"KCNU1/HPN/KCNJ3/LRRC26/KCNF1/SLC9A2/SLC24A3/CACNA1D/KCNJ11/FXYD3",10
"GO:0060736","prostate gland growth","3/179","11/18986",0.272727272727273,28.927374301676,9.03873408833725,0.000128614849661771,0.0186233051683907,0.0165465009442971,"ESR1/AR/PRLR",3
"GO:0061140","lung secretory cell differentiation","3/179","11/18986",0.272727272727273,28.927374301676,9.03873408833725,0.000128614849661771,0.0186233051683907,0.0165465009442971,"ASCL1/SPDEF/AGR2",3
"GO:0030323","respiratory tube development","9/179","202/18986",0.0445544554455446,4.72575916809558,5.19359975544816,0.000130608988392179,0.0186233051683907,0.0165465009442971,"HMGCS2/ASCL1/PGR/SPDEF/AGR2/ABCA12/IGFBP5/FOXA1/GRHL2",9
"GO:0098739","import across plasma membrane","9/179","206/18986",0.0436893203883495,4.63399685415198,5.11613996483923,0.000151435417852207,0.0203933029374305,0.0181191149079307,"KCNJ3/LRP2/CACNA1H/SLC9A2/SLC1A2/SLC7A2/CACNA1D/SLC7A8/KCNJ11",9
"GO:0034311","diol metabolic process","4/179","31/18986",0.129032258064516,13.6860695620833,6.89633095221518,0.000197011779012985,0.0251345553856566,0.0223316398814719,"ACER1/LRP2/DEGS2/SPTSSB",4
"GO:0071805","potassium ion transmembrane transport","9/179","219/18986",0.0410958904109589,4.35891941532104,4.87748866810113,0.000239213882050035,0.0289927225044643,0.0257595580354933,"KCNU1/HPN/KCNJ3/LRRC26/KCNF1/SLC9A2/SLC24A3/CACNA1D/KCNJ11",9
"GO:0048638","regulation of developmental growth","11/179","325/18986",0.0338461538461538,3.58996132359261,4.59451376213662,0.000269593442857361,0.0295005066499758,0.0262107159136054,"ARX/ERBB4/CXCL12/NPY1R/AR/NRCAM/OLFM1/MAPT/GHR/AGR2/CXCR4",11
"GO:0009755","hormone-mediated signaling pathway","9/179","223/18986",0.0403587443946188,4.28073251997896,4.80777538635004,0.000273481599687487,0.0295005066499758,0.0262107159136054,"TRH/SCGB2A1/PGR/SCGB2A2/ESR1/AR/GHR/FOXA1/PRLR",9
"GO:0002009","morphogenesis of an epithelium","14/179","500/18986",0.028,2.96987709497207,4.35486515709539,0.000288578200212184,0.0295005066499758,0.0262107159136054,"FOXN1/PGR/GREB1/LRP2/ESR1/ERBB4/AR/RET/COBL/FREM2/CXCR4/IGFBP5/FOXA1/GRHL2",14
"GO:0060541","respiratory system development","9/179","225/18986",0.04,4.24268156424581,4.77352964204191,0.000292084224257186,0.0295005066499758,0.0262107159136054,"HMGCS2/ASCL1/PGR/SPDEF/AGR2/ABCA12/IGFBP5/FOXA1/GRHL2",9
"GO:0030879","mammary gland development","7/179","136/18986",0.0514705882352941,5.45933289516924,5.09161696762458,0.000309419638675128,0.0300013281659404,0.0266556876096552,"PGR/ESR1/ERBB4/AR/IGFBP5/ATP2C2/PRLR",7
"GO:0001764","neuron migration","8/179","189/18986",0.0423280423280423,4.48961012089504,4.70365644259816,0.000436064982657761,0.0394147526961012,0.035019360785228,"ASCL1/DCX/ARX/ERBB4/CXCL12/NRCAM/DCDC2/CXCR4",8
"GO:0010669","epithelial structure maintenance","4/179","38/18986",0.105263157894737,11.1649514848574,6.11909892635765,0.0004390257107239,0.0394147526961012,0.035019360785228,"TFF3/TFF1/MUC2/ILDR1",4
"GO:0060416","response to growth hormone","4/179","39/18986",0.102564102564103,10.8786706775534,6.02466131749089,0.000485625773785243,0.0420413169876939,0.0373530200437822,"HMGCS2/F7/GHR/IGFBP5",4
"GO:0006570","tyrosine metabolic process","3/179","17/18986",0.176470588235294,18.7177127834374,7.12987561780737,0.000508411661812439,0.0424962023528742,0.0377571782238929,"PAH/IYD/HGD",3
"GO:0170040","proteinogenic amino acid catabolic process","5/179","71/18986",0.0704225352112676,7.46950979620741,5.32806396844795,0.000554592264762572,0.0448110549928158,0.0398138867966394,"AGXT2/PAH/GLUD2/HGD/PRODH",5
"GO:0071466","cellular response to xenobiotic stimulus","8/179","198/18986",0.0404040404040404,4.28553693358163,4.53388736619227,0.000593132736281113,0.0463791533143683,0.0412071164153194,"UGT2B17/UGT2B15/GSTA3/CYP2A6/CYP2J2/GRIN1/CXCR4/FBP1",8
"GO:0009063","amino acid catabolic process","6/179","111/18986",0.0540540540540541,5.73335346519704,4.87931661437326,0.000645255603680982,0.0476683992232562,0.0423525902426534,"AGXT2/PAH/GLUD2/HGD/PRODH/ABAT",6
"GO:0043269","regulation of monoatomic ion transport","13/179","480/18986",0.0270833333333333,2.87264897579143,4.05408426277392,0.000648950979524527,0.0476683992232562,0.0423525902426534,"CACNG1/KCNJ3/LRRC26/KCNF1/PDZK1/CXCL12/NKAIN1/CACNA1D/GRIN1/CXCR4/KCNJ11/FXYD3/ATP2C2",13
"GO:0170035","L-amino acid catabolic process","5/179","75/18986",0.0666666666666667,7.07113594040968,5.13943521227888,0.000713246215060257,0.0494848182252789,0.043966448709797,"AGXT2/PAH/GLUD2/HGD/PRODH",5
"GO:0170044","non-proteinogenic amino acid catabolic process","3/179","19/18986",0.157894736842105,16.7474272272861,6.69975840742372,0.000714508513978862,0.0494848182252789,0.043966448709797,"AGXT2/PRODH/ABAT",3
"GO:0046717","acid secretion","4/179","44/18986",0.0909090909090909,9.64245810055866,5.5991584635388,0.000772668966548715,0.0520263770809468,0.0462245820338793,"TRH/ABCB4/PTGER3/ABAT",4
"GO:0045927","positive regulation of growth","9/179","259/18986",0.0347490347490347,3.68572722762667,4.24570419376406,0.000806781889770271,0.0528551162379226,0.0469609031712653,"LGI1/HPN/ARX/ERBB4/CXCL12/MAPT/GHR/AGR2/CXCR4",9
"GO:0018958","phenol-containing compound metabolic process","6/179","117/18986",0.0512820512820513,5.43933533877668,4.69903299617013,0.000850894295938329,0.0541149789483738,0.0480802705091075,"PAH/INSM1/HPN/TPO/IYD/ABAT",6
"GO:0048469","cell maturation","8/179","210/18986",0.0380952380952381,4.04064910880553,4.32261412656833,0.000870661790010965,0.0541149789483738,0.0480802705091075,"ASCL1/PGR/BFSP2/EPHA8/RET/CNTNAP2/NRCAM/FOXA1",8
"GO:0008038","neuron recognition","4/179","46/18986",0.0869565217391304,9.22322079183872,5.44757143064867,0.000915320346475954,0.0541155248745783,0.048080755555579,"NCAM2/CNTNAP2/NRCAM/CXCR4",4
"GO:0060443","mammary gland morphogenesis","4/179","46/18986",0.0869565217391304,9.22322079183872,5.44757143064867,0.000915320346475954,0.0541155248745783,0.048080755555579,"PGR/ESR1/AR/IGFBP5",4
"GO:0030518","nuclear receptor-mediated steroid hormone signaling pathway","6/179","122/18986",0.0491803278688525,5.21641175931862,4.5580395717225,0.00105803911281791,0.0610639716540621,0.0542543364617904,"SCGB2A1/PGR/SCGB2A2/ESR1/AR/FOXA1",6
"GO:0046519","sphingoid metabolic process","3/179","22/18986",0.136363636363636,14.463687150838,6.16428106715739,0.00111219230711075,0.0612660815919985,0.0544339078240528,"ACER1/DEGS2/SPTSSB",3
"GO:0007605","sensory perception of sound","7/179","169/18986",0.0414201183431953,4.39330931208886,4.32278526792979,0.00112708807286628,0.0612660815919985,0.0544339078240528,"OTOR/HPN/OTOGL/LRP2/CACNA1D/DCDC2/TMPRSS3",7
"GO:0030850","prostate gland development","4/179","49/18986",0.0816326530612245,8.65853380458329,5.23672946103798,0.00116264016222439,0.0612660815919985,0.0544339078240528,"ESR1/AR/FOXA1/PRLR",4
"GO:0042551","neuron maturation","4/179","49/18986",0.0816326530612245,8.65853380458329,5.23672946103798,0.00116264016222439,0.0612660815919985,0.0544339078240528,"EPHA8/RET/CNTNAP2/NRCAM",4
"GO:0048639","positive regulation of developmental growth","7/179","171/18986",0.0409356725146199,4.34192557744454,4.28267158548869,0.00120660927503429,0.0618777743074669,0.0549773867609333,"ARX/ERBB4/CXCL12/MAPT/GHR/AGR2/CXCR4",7
"GO:0060444","branching involved in mammary gland duct morphogenesis","3/179","23/18986",0.130434782608696,13.8348311877581,6.00859054908672,0.0012702003908338,0.0618777743074669,0.0549773867609333,"PGR/ESR1/AR",3
"GO:0008202","steroid metabolic process","10/179","334/18986",0.029940119760479,3.1756598534774,3.91357428669511,0.00130173663576969,0.0618777743074669,0.0549773867609333,"UGT2B17/HMGCS2/UGT2B15/CYP2A6/LRP2/CACNA1H/ESR1/SULT2B1/ABCG1/PRLR",10
"GO:0006805","xenobiotic metabolic process","6/179","127/18986",0.047244094488189,5.01104121761316,4.42457650650122,0.00130188386537987,0.0618777743074669,0.0549773867609333,"UGT2B17/UGT2B15/GSTA3/CYP2A6/CYP2J2/GRIN1",6
"GO:0022612","gland morphogenesis","6/179","127/18986",0.047244094488189,5.01104121761316,4.42457650650122,0.00130188386537987,0.0618777743074669,0.0549773867609333,"PGR/HPN/ESR1/AR/IGFBP5/FOXA1",6
"GO:0030277","maintenance of gastrointestinal epithelium","3/179","24/18986",0.125,13.2583798882682,5.86230864277716,0.00144165068623314,0.0658722063953681,0.0585263741032322,"TFF3/TFF1/MUC2",3
"GO:0010232","vascular transport","5/179","88/18986",0.0568181818181818,6.02653631284916,4.61077884672989,0.00146745014247107,0.0658722063953681,0.0585263741032322,"LRP2/SLC24A3/SLC1A2/SLC7A2/SLC7A8",5
"GO:0150104","transport across blood-brain barrier","5/179","88/18986",0.0568181818181818,6.02653631284916,4.61077884672989,0.00146745014247107,0.0658722063953681,0.0585263741032322,"LRP2/SLC24A3/SLC1A2/SLC7A2/SLC7A8",5
"GO:0002065","columnar/cuboidal epithelial cell differentiation","6/179","132/18986",0.0454545454545455,4.82122905027933,4.29793990646708,0.00158652676794426,0.0699225615544888,0.0621250481763436,"ASCL1/PGR/INSM1/SPDEF/AGR2/FOXA1",6
"GO:0048286","lung alveolus development","4/179","54/18986",0.0740740740740741,7.85681771156631,4.92258574668656,0.00167313912640702,0.0724230221859038,0.0643466664027963,"PGR/ABCA12/IGFBP5/FOXA1",4
"GO:0006575","cellular modified amino acid metabolic process","7/179","183/18986",0.0382513661202186,4.0572091461367,4.05423740290158,0.00178050384065369,0.0757182685920096,0.0672744387438126,"AGXT2/GSTA3/HPN/TPO/IYD/SLC1A2/PRODH",7
"GO:0060740","prostate gland epithelium morphogenesis","3/179","26/18986",0.115384615384615,12.2385045122475,5.59433005971138,0.00182649554935762,0.0763349174421186,0.0678223211249672,"ESR1/AR/FOXA1",3
"GO:0048565","digestive tract development","6/179","137/18986",0.0437956204379562,4.64527178567059,4.177515735938,0.00191622480746083,0.0787276090387299,0.0699481883330039,"HMGCS2/ASCL1/SPDEF/RET/COBL/AGR2",6
"GO:0043401","steroid hormone receptor signaling pathway","6/179","138/18986",0.0434782608695652,4.61161039591936,4.15412781684366,0.00198795573579304,0.0803134117260388,0.0713571479900449,"SCGB2A1/PGR/SCGB2A2/ESR1/AR/FOXA1",6
"GO:0051953","negative regulation of amine transport","3/179","27/18986",0.111111111111111,11.7852265673495,5.47111061684778,0.00204066176418131,0.0810912150225491,0.0720482134515092,"TRH/ADRA2C/ABAT",3
"GO:0045666","positive regulation of neuron differentiation","5/179","96/18986",0.0520833333333333,5.52432495344507,4.33556280189556,0.00215555607772048,0.08388047241336,0.0745264228581443,"ASCL1/CXCL12/NRCAM/ADRA2C/FOXA1",5
"GO:0034204","lipid translocation","4/179","58/18986",0.0689655172413793,7.31496821421691,4.69899362692619,0.0021800617830205,0.08388047241336,0.0745264228581443,"ABCB4/ABCG1/ABCA12/TMEM30B",4
"GO:0060512","prostate gland morphogenesis","3/179","28/18986",0.107142857142857,11.3643256185156,5.35421564846956,0.00226981407886435,0.0846466050333415,0.0752071191150845,"ESR1/AR/FOXA1",3
"GO:1902221","erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process","3/179","28/18986",0.107142857142857,11.3643256185156,5.35421564846956,0.00226981407886435,0.0846466050333415,0.0752071191150845,"PAH/IYD/HGD",3
"GO:1990778","protein localization to cell periphery","10/179","362/18986",0.0276243093922652,2.93002870458965,3.61704261795218,0.00235058962202953,0.0853496021492273,0.0758317205129924,"LGI1/ERBB4/PDZK1/AR/OLFM1/AGR2/KCNJ11/ABCA12/PACSIN1/ATP2C2",10
"GO:1901606","alpha-amino acid catabolic process","5/179","98/18986",0.0510204081632653,5.41158362786455,4.27156108251262,0.00235908553795306,0.0853496021492273,0.0758317205129924,"AGXT2/PAH/GLUD2/HGD/PRODH",5
"GO:0006066","alcohol metabolic process","10/179","363/18986",0.0275482093663912,2.92195700016929,3.60698396650532,0.00239787728538934,0.0854772726438787,0.0759451536518047,"ACER1/HMGCS2/LRP2/DEGS2/SDR16C5/CACNA1H/SPTSSB/ALDH3B2/SULT2B1/ABCG1",10
"GO:0042403","thyroid hormone metabolic process","3/179","29/18986",0.103448275862069,10.9724523213254,5.24310091160318,0.00251430247362069,0.0883285390732835,0.0784784570713644,"HPN/TPO/IYD",3
"GO:0030072","peptide hormone secretion","8/179","250/18986",0.032,3.39414525139665,3.71752685656516,0.00261604024179309,0.0905897363729493,0.0804874937550175,"TRH/MYRIP/ILDR1/KCNJ11/ABCA12/ADRA2C/ABAT/CPE",8
"GO:0055123","digestive system development","6/179","148/18986",0.0405405405405405,4.30001509889778,3.93189075118707,0.0028220015482842,0.0963455176484635,0.0856014109383169,"HMGCS2/ASCL1/SPDEF/RET/COBL/AGR2",6
"GO:0097035","regulation of membrane lipid distribution","4/179","63/18986",0.0634920634920635,6.73441518134256,4.44771004921794,0.00295126353881299,0.0993592058067041,0.0882790233978273,"ABCB4/ABCG1/ABCA12/TMEM30B",4
"GO:0002790","peptide secretion","8/179","257/18986",0.0311284046692607,3.30169771536639,3.62434563535338,0.00309701607506119,0.102837903643128,0.0913697893233626,"TRH/MYRIP/ILDR1/KCNJ11/ABCA12/ADRA2C/ABAT/CPE",8
"GO:0090276","regulation of peptide hormone secretion","7/179","204/18986",0.0343137254901961,3.63955526344616,3.69783031638693,0.00327191196077359,0.107177224228584,0.0952252044344633,"TRH/MYRIP/ILDR1/KCNJ11/ABCA12/ADRA2C/ABAT",7
"GO:0060603","mammary gland duct morphogenesis","3/179","32/18986",0.09375,9.94378491620112,4.93989765789462,0.00334307833322784,0.108048291729924,0.0959991336110058,"PGR/ESR1/AR",3
"GO:0001655","urogenital system development","4/179","66/18986",0.0606060606060606,6.42830540037244,4.30970684011848,0.00349374908764572,0.110184567088293,0.0978971792003856,"ESR1/AR/FOXA1/PRLR",4
"GO:0002791","regulation of peptide secretion","7/179","207/18986",0.0338164251207729,3.58680808571506,3.65077615668608,0.00354554300036587,0.110184567088293,0.0978971792003856,"TRH/MYRIP/ILDR1/KCNJ11/ABCA12/ADRA2C/ABAT",7
"GO:0090087","regulation of peptide transport","7/179","207/18986",0.0338164251207729,3.58680808571506,3.65077615668608,0.00354554300036587,0.110184567088293,0.0978971792003856,"TRH/MYRIP/ILDR1/KCNJ11/ABCA12/ADRA2C/ABAT",7
"GO:0031652","positive regulation of heat generation","2/179","10/18986",0.2,21.2134078212291,6.23748129719214,0.00378473037426674,0.111259166684763,0.0988519433025118,"PTGER3/ABAT",2
"GO:0033148","positive regulation of intracellular estrogen receptor signaling pathway","2/179","10/18986",0.2,21.2134078212291,6.23748129719214,0.00378473037426674,0.111259166684763,0.0988519433025118,"AR/FOXA1",2
"GO:0060068","vagina development","2/179","10/18986",0.2,21.2134078212291,6.23748129719214,0.00378473037426674,0.111259166684763,0.0988519433025118,"LRP2/ESR1",2
"GO:0060525","prostate glandular acinus development","2/179","10/18986",0.2,21.2134078212291,6.23748129719214,0.00378473037426674,0.111259166684763,0.0988519433025118,"ESR1/FOXA1",2
"GO:1901890","positive regulation of cell junction assembly","5/179","110/18986",0.0454545454545455,4.82122905027933,3.92117732820364,0.00388472169097913,0.111259166684763,0.0988519433025118,"CUX2/LRTM2/CNTNAP2/CLSTN2/CLDN3",5
"GO:0035264","multicellular organism growth","6/179","158/18986",0.0379746835443038,4.02786224453716,3.72850401632665,0.0038942161119178,0.111259166684763,0.0988519433025118,"SLC4A10/NPY1R/AR/SLC1A2/GHR/GRHL2",6
"GO:0099633","protein localization to postsynaptic specialization membrane","3/179","34/18986",0.0882352941176471,9.3588563917187,4.75916599216247,0.00397808321212817,0.111259166684763,0.0988519433025118,"LGI1/ERBB4/OLFM1",3
"GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","3/179","34/18986",0.0882352941176471,9.3588563917187,4.75916599216247,0.00397808321212817,0.111259166684763,0.0988519433025118,"LGI1/ERBB4/OLFM1",3
"GO:0042886","amide transport","9/179","328/18986",0.0274390243902439,2.91037607303447,3.40482897000826,0.00401793772934792,0.111259166684763,0.0988519433025118,"TRH/MYRIP/LRP2/ILDR1/KCNJ11/ABCA12/ADRA2C/ABAT/CPE",9
"GO:0071383","cellular response to steroid hormone stimulus","7/179","213/18986",0.0328638497652582,3.48577123823013,3.55923099115524,0.00414479259421521,0.111259166684763,0.0988519433025118,"HMGCS2/SCGB2A1/PGR/SCGB2A2/ESR1/AR/FOXA1",7
"GO:0015833","peptide transport","8/179","270/18986",0.0296296296296296,3.14272708462653,3.45950750434063,0.00417051707269697,0.111259166684763,0.0988519433025118,"TRH/MYRIP/ILDR1/KCNJ11/ABCA12/ADRA2C/ABAT/CPE",8
"GO:0009914","hormone transport","9/179","330/18986",0.0272727272727273,2.8927374301676,3.38384240107993,0.00417978333745033,0.111259166684763,0.0988519433025118,"TRH/MYRIP/ILDR1/SLC7A8/KCNJ11/ABCA12/ADRA2C/ABAT/CPE",9
"GO:0060562","epithelial tube morphogenesis","9/179","331/18986",0.027190332326284,2.88399804216105,3.37340800597287,0.00426259627197797,0.111259166684763,0.0988519433025118,"PGR/LRP2/ESR1/AR/RET/COBL/CXCR4/FOXA1/GRHL2",9
"GO:0043270","positive regulation of monoatomic ion transport","7/179","215/18986",0.0325581395348837,3.45334545926985,3.5294439161863,0.00436068017864046,0.111259166684763,0.0988519433025118,"LRRC26/PDZK1/CXCL12/CACNA1D/GRIN1/FXYD3/ATP2C2",7
"GO:0003357","noradrenergic neuron differentiation","2/179","11/18986",0.181818181818182,19.2849162011173,5.91793892200997,0.00459720049084562,0.111259166684763,0.0988519433025118,"ASCL1/INSM1",2
"GO:0021889","olfactory bulb interneuron differentiation","2/179","11/18986",0.181818181818182,19.2849162011173,5.91793892200997,0.00459720049084562,0.111259166684763,0.0988519433025118,"ARX/ERBB4",2
"GO:0021892","cerebral cortex GABAergic interneuron differentiation","2/179","11/18986",0.181818181818182,19.2849162011173,5.91793892200997,0.00459720049084562,0.111259166684763,0.0988519433025118,"ASCL1/ARX",2
"GO:0033145","positive regulation of intracellular steroid hormone receptor signaling pathway","2/179","11/18986",0.181818181818182,19.2849162011173,5.91793892200997,0.00459720049084562,0.111259166684763,0.0988519433025118,"AR/FOXA1",2
"GO:0060433","bronchus development","2/179","11/18986",0.181818181818182,19.2849162011173,5.91793892200997,0.00459720049084562,0.111259166684763,0.0988519433025118,"SPDEF/AGR2",2
"GO:0060742","epithelial cell differentiation involved in prostate gland development","2/179","11/18986",0.181818181818182,19.2849162011173,5.91793892200997,0.00459720049084562,0.111259166684763,0.0988519433025118,"AR/FOXA1",2
"GO:0099624","atrial cardiac muscle cell membrane repolarization","2/179","11/18986",0.181818181818182,19.2849162011173,5.91793892200997,0.00459720049084562,0.111259166684763,0.0988519433025118,"KCNJ3/CACNA1D",2
"GO:0002068","glandular epithelial cell development","3/179","36/18986",0.0833333333333333,8.8389199255121,4.59277241413061,0.00468169760802219,0.111259166684763,0.0988519433025118,"PGR/INSM1/SPDEF",3
"GO:0032373","positive regulation of sterol transport","3/179","36/18986",0.0833333333333333,8.8389199255121,4.59277241413061,0.00468169760802219,0.111259166684763,0.0988519433025118,"ABCB4/ABCG1/ABCA12",3
"GO:0032376","positive regulation of cholesterol transport","3/179","36/18986",0.0833333333333333,8.8389199255121,4.59277241413061,0.00468169760802219,0.111259166684763,0.0988519433025118,"ABCB4/ABCG1/ABCA12",3
"GO:0071695","anatomical structure maturation","8/179","276/18986",0.0289855072463768,3.07440693061291,3.38675402781444,0.0047535937553364,0.111870983135296,0.0993955321759661,"ASCL1/PGR/BFSP2/EPHA8/RET/CNTNAP2/NRCAM/FOXA1",8
"GO:0003382","epithelial cell morphogenesis","3/179","37/18986",0.0810810810810811,8.60003019779556,4.514348532862,0.00505987347104416,0.116810793274391,0.10378447239856,"AR/CLDN3/GRHL2",3
"GO:0070633","transepithelial transport","3/179","37/18986",0.0810810810810811,8.60003019779556,4.514348532862,0.00505987347104416,0.116810793274391,0.10378447239856,"RHBG/SLC1A2/CLDN3",3
"GO:0008652","amino acid biosynthetic process","4/179","74/18986",0.0540540540540541,5.73335346519704,3.98004627025972,0.0052628395807997,0.119323516739705,0.10601698595164,"AGXT2/PAH/GLUD2/ABAT",4
"GO:1901654","response to ketone","7/179","224/18986",0.03125,3.31459497206704,3.39962882324113,0.00543914013934192,0.119323516739705,0.10601698595164,"HMGCS2/ABCB4/F7/AR/GHR/KCNJ11/FBP1",7
"GO:0001558","regulation of cell growth","10/179","408/18986",0.0245098039215686,2.59968233103297,3.18666495397556,0.00545704522026594,0.119323516739705,0.10601698595164,"LGI1/HPN/SCGB3A1/CXCL12/NRCAM/OLFM1/MAPT/CXCR4/FBP1/IGFBP5",10
"GO:0010959","regulation of metal ion transport","10/179","408/18986",0.0245098039215686,2.59968233103297,3.18666495397556,0.00545704522026594,0.119323516739705,0.10601698595164,"CACNG1/LRRC26/KCNF1/CXCL12/NKAIN1/CACNA1D/GRIN1/CXCR4/FXYD3/ATP2C2",10
"GO:0007494","midgut development","2/179","12/18986",0.166666666666667,17.6778398510242,5.63797347168102,0.00548258096919054,0.119323516739705,0.10601698595164,"HMGCS2/RET",2
"GO:0045161","neuronal ion channel clustering","2/179","12/18986",0.166666666666667,17.6778398510242,5.63797347168102,0.00548258096919054,0.119323516739705,0.10601698595164,"CNTNAP2/NRCAM",2
"GO:0015695","organic cation transport","5/179","120/18986",0.0416666666666667,4.41945996275605,3.66589722377472,0.00561174954963958,0.119323516739705,0.10601698595164,"PDZK1/SLC1A2/SLC7A2/SLC7A8/ADRA2C",5
"GO:0032355","response to estradiol","5/179","120/18986",0.0416666666666667,4.41945996275605,3.66589722377472,0.00561174954963958,0.119323516739705,0.10601698595164,"F7/ESR1/GHR/KCNJ11/FOXA1",5
"GO:1902414","protein localization to cell junction","5/179","120/18986",0.0416666666666667,4.41945996275605,3.66589722377472,0.00561174954963958,0.119323516739705,0.10601698595164,"LGI1/ERBB4/OLFM1/MAPT/ILDR1",5
"GO:0006081","cellular aldehyde metabolic process","4/179","76/18986",0.0526315789473684,5.5824757424287,3.90510989801591,0.00578367887867466,0.120858944844029,0.107381188618588,"AGXT2/SDR16C5/CACNA1H/ALDH3B2",4
"GO:0097120","receptor localization to synapse","4/179","76/18986",0.0526315789473684,5.5824757424287,3.90510989801591,0.00578367887867466,0.120858944844029,0.107381188618588,"LGI1/ERBB4/CACNG4/OLFM1",4
"GO:0050974","detection of mechanical stimulus involved in sensory perception","3/179","39/18986",0.0769230769230769,8.15900300816502,4.36602959071158,0.00587013949975024,0.121617249123031,0.108054929523068,"HPN/CXCL12/CXCR4",3
"GO:0050796","regulation of insulin secretion","6/179","173/18986",0.0346820809248555,3.67862563373914,3.45285307200254,0.00603212795602848,0.123914221740789,0.110095751989601,"TRH/MYRIP/KCNJ11/ABCA12/ADRA2C/ABAT",6
"GO:0170039","proteinogenic amino acid metabolic process","6/179","174/18986",0.0344827586206897,3.65748410710846,3.43557844260974,0.00619991582346181,0.126205772163798,0.112131756925104,"AGXT2/PAH/IYD/GLUD2/HGD/PRODH",6
"GO:0014051","gamma-aminobutyric acid secretion","2/179","13/18986",0.153846153846154,16.31800601633,5.38986593031976,0.006439440414256,0.126205772163798,0.112131756925104,"TRH/ABAT",2
"GO:0031650","regulation of heat generation","2/179","13/18986",0.153846153846154,16.31800601633,5.38986593031976,0.006439440414256,0.126205772163798,0.112131756925104,"PTGER3/ABAT",2
